URL,subdomain,domain,tld,path_rest,url_length,path_rest_length,num_spcs_chars,domain_entropy,domain_age,created_year,updated_year,expires_year,country_code,Label
digilander.libero.it/messengerlive09/,com,www.wavestake.com,com,_SYS/_ROOT/CADASTRO.ASP,41.0,23.0,0.0,3.2639334294856344,219.0,2022,0001,2023,IS,bad
'www.cielofidelidade.com.br/Login.aspx?ReturnUrl=\%2f',com,dreamweaver0177.blogspot.com,com,?,30.0,1.0,0.0,4.110577243331643,,,,,,bad
dfwcomputerguy.com/joomla/djamel/anaya/hagar/,com,habbbo.horizon-host.com,com,,24.0,0.0,0.0,3.518369978719459,3621.0,2013,2020,2023,GB,bad
www.wavestake.com/_SYS/_ROOT/CADASTRO.ASP,com,habbohotelgratissulake.blogspot.com,com,,36.0,0.0,0.0,3.8897379316519896,,,,,,bad
dreamweaver0177.blogspot.com/?,com,hotindiangirls-indian-hot-girls.blogspot.com,com,,44.0,0.0,0.0,3.8936622325104544,,,,,,bad
habbbo.horizon-host.com/,com,m1.archiveorange.com,com,m/att/lU9OO/ArchiveOrange_JcnVTnr7WrOAGaIOXHlFsbZ9a9ca.html,80.0,59.0,0.0,3.6219280948873624,5340.0,2008,2022,2023,US,bad
habbohotelgratissulake.blogspot.com/,com,18in08film.blogspot.com,com,2009/09/documento.html?,47.0,23.0,0.0,3.8820451081368628,,,,,,bad
hotindiangirls-indian-hot-girls.blogspot.com,com,www.habbomoedasfacinfacin.blogspot.com,com,,39.0,0.0,0.0,3.9682119744148823,,,,,,bad
m1.archiveorange.com/m/att/lU9OO/ArchiveOrange_JcnVTnr7WrOAGaIOXHlFsbZ9a9ca.html,com,wwwhabbobp.blogspot.com,com,,24.0,0.0,0.0,3.4472624994412104,,,,,,bad
18in08film.blogspot.com/2009/09/documento.html?,tk,hackeihome.tk,tk,,14.0,0.0,0.0,3.238901256602631,,,,,,bad
www.habbomoedasfacinfacin.blogspot.com/,tk,habbonotcias2011.tk,tk,,20.0,0.0,0.0,3.7216117239699,,,,,,bad
wwwhabbobp.blogspot.com/,gl,goo.gl,gl,tVwqt,12.0,5.0,0.0,1.9182958340544893,6605.0,2005,2023,2024,GL,bad
hackeihome.tk/,ro,0rrkut2012.je.ro,ro,,17.0,0.0,0.0,3.327819531114783,1750.0,2018,,2023,,bad
habbonotcias2011.tk/,com,4queijosmultiplicadormoedas.blogspot.com,com,,41.0,0.0,0.0,4.058694969562842,,,,,,bad
goo.gl/tVwqt,com,r7-moedasgratis.blogspot.com,com,,29.0,0.0,0.0,3.9232517969803373,,,,,,bad
0rrkut2012.je.ro/,tk,4queijosgeradordemoedas.tk,tk,,27.0,0.0,0.0,3.796217602590056,,,,,,bad
4queijosmultiplicadormoedas.blogspot.com/,tk,secure-runescape-login-2250374473-to-forums.tk,tk,,47.0,0.0,0.0,4.3794491194680845,,,,,,bad
r7-moedasgratis.blogspot.com/,com,www.votehabbo.com,com,,18.0,0.0,0.0,3.292770193936991,,,,,,bad
4queijosgeradordemoedas.tk/,tk,habbo-notcia.tk,tk,,16.0,0.0,0.0,3.373557262275185,,,,,,bad
secure-runescape-login-2250374473-to-forums.tk/,com,moedashabbosulak.blogspot.com,com,,30.0,0.0,0.0,3.7588670992335307,,,,,,bad
www.votehabbo.com/,com,habbomoedas-hcevip.blogspot.com,com,,32.0,0.0,0.0,3.91017927888364,,,,,,bad
habbo-notcia.tk/,com,habbomoedasgratisv1.blogspot.com,com,,33.0,0.0,0.0,3.9414280318460246,,,,,,bad
moedashabbosulak.blogspot.com/,tf,www.habbocredits2.de.tf,tf,,24.0,0.0,0.0,3.7622673906514947,9015.0,1998,2022,2023,,bad
habbomoedas-hcevip.blogspot.com/,com,moedasgratis-habbo-r7.blogspot.com,com,,35.0,0.0,0.0,3.9735127535760095,,,,,,bad
habbomoedasgratisv1.blogspot.com/,com,www.hughesmarine.com,com,components/com_poll/recadastro/santander/informadados.php,78.0,57.0,0.0,3.6841837197791887,8892.0,1999,2021,2024,US,bad
www.habbocredits2.de.tf/,com,www.hughesmarine.com,com,includes/www.santander.com.br/atendimento.html,67.0,46.0,0.0,3.6841837197791887,8892.0,1999,2021,2024,US,bad
moedasgratis-habbo-r7.blogspot.com/,au,bussaracumthai.com.au,au,bussaracum/images/thumbs/index.html,57.0,35.0,0.0,3.4039894464852614,,,2022,,,bad
www.hughesmarine.com/components/com_poll/recadastro/santander/informadados.php,com,girlshitchker.blogspot.com,com,,27.0,0.0,0.0,3.8252517372886508,,,,,,bad
www.hughesmarine.com/includes/www.santander.com.br/atendimento.html,com,moedasgratisperiodosvipehc.blogspot.com,com,,40.0,0.0,0.0,3.90657048781565,,,,,,bad
bussaracumthai.com.au/bussaracum/images/thumbs/index.html,com,habbotemoeasgratis4queijos.blogspot.com,com,,40.0,0.0,0.0,3.9897785005806887,,,,,,bad
girlshitchker.blogspot.com/,com,www.fiquericonohabbobr.blogspot.com,com,,36.0,0.0,0.0,4.014438730983426,,,,,,bad
moedasgratisperiodosvipehc.blogspot.com/,au,www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch0094h80u22c0db1f8e152552.finphotography.com.au,au,?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,190.0,89.0,0.0,4.758919446314141,,,,,,bad
habbotemoeasgratis4queijos.blogspot.com/,br,www.habbo.com.br,br,home/affzitao,30.0,13.0,0.0,2.98345859334435,6577.0,2005,2023,2024,,bad
www.fiquericonohabbobr.blogspot.com/,com,30moedasgratishabbo.blogspot.com,com,,33.0,0.0,0.0,3.941428031846024,,,,,,bad
www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch0094h80u22c0db1f8e152552.finphotography.com.au/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,se,gratishabbomyntblirik.modellfoto.se,se,,36.0,0.0,0.0,4.014438730983426,,,,,,bad
www.habbo.com.br/home/affzitao,au,www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch4578u45g66d8de5q9e33364.finphotography.com.au,au,?cmd=_login-run&amp;dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,193.0,93.0,0.0,4.783735479952516,,,,,,bad
30moedasgratishabbo.blogspot.com/,au,www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch4578u45g66d8de5q9e33364.finphotography.com.au,au,?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,189.0,89.0,0.0,4.783735479952516,,,,,,bad
gratishabbomyntblirik.modellfoto.se/,au,www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch7799h21g15d8de5q8e17764.finphotography.com.au,au,?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,189.0,89.0,0.0,4.801659091172892,,,,,,bad
www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch4578u45g66d8de5q9e33364.finphotography.com.au/?cmd=_login-run&amp;dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,au,www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch6633h00g15d8ff5q8e16964.finphotography.com.au,au,?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,189.0,89.0,0.0,4.830494979781714,,,,,,bad
www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch4578u45g66d8de5q9e33364.finphotography.com.au/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,tc,www.gratiscredits.net.tc,tc,,25.0,0.0,0.0,3.438721875540867,3235.0,2014,,2024,,bad
www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch7799h21g15d8de5q8e17764.finphotography.com.au/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,com,habbomoedasgratis-123.blogspot.com,com,,35.0,0.0,0.0,4.091159812399539,,,,,,bad
www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch6633h00g15d8ff5q8e16964.finphotography.com.au/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,tk,programa-cielo-fidelidade.tk,tk,,29.0,0.0,0.0,3.8423709931771084,,,,,,bad
www.gratiscredits.net.tc/,au,www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch7896g66g00d8ff5q8e18884.finphotography.com.au,au,?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,189.0,89.0,0.0,4.783735479952516,,,,,,bad
habbomoedasgratis-123.blogspot.com/,au,www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch1244o88g00d8zz5q8e10014.finphotography.com.au,au,?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,189.0,89.0,0.0,4.7758494289310365,,,,,,bad
programa-cielo-fidelidade.tk/,de,tyrianische-handelsgilde.de,de,cache/index.php,43.0,15.0,0.0,3.7360069464476564,,,2012,,,bad
www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch7896g66g00d8ff5q8e18884.finphotography.com.au/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,au,www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch5555o96g17d8yy5q8e10014.finphotography.com.au,au,?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,189.0,89.0,0.0,4.787417580726257,,,,,,bad
www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch1244o88g00d8zz5q8e10014.finphotography.com.au/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,fr,www.villa-les-sirenes.fr,fr,modules/mod_search/image.php,53.0,28.0,0.0,3.459147917027245,5535.0,2008,2023,2023,,bad
tyrianische-handelsgilde.de/cache/index.php,net,www.rabotilnica.net,net,language/index.php,38.0,18.0,0.0,3.471354487013929,1332.0,2019,2022,2023,IS,bad
www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch5555o96g17d8yy5q8e10014.finphotography.com.au/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,au,www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch4123o34g04d8oo5q8e10014.finphotography.com.au,au,?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,189.0,89.0,0.0,4.750695641095956,,,,,,bad
www.villa-les-sirenes.fr/modules/mod_search/image.php,com,www.tentsforsaleonline.com,com,debugs/affiliates.html,49.0,22.0,0.0,3.6612262562697886,,,,,,bad
www.rabotilnica.net/language/index.php,au,www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch4000p44s04d8vv5q8e10014.finphotography.com.au,au,?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,189.0,89.0,0.0,4.724138161468776,,,,,,bad
www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch4123o34g04d8oo5q8e10014.finphotography.com.au/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,au,www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch6301p50a04d8bx5q8e10224.finphotography.com.au,au,?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,189.0,89.0,0.0,4.837464231659419,,,,,,bad
www.tentsforsaleonline.com/debugs/affiliates.html,tc,shopfidelidade.net.tc,tc,,22.0,0.0,0.0,3.653756708287001,3235.0,2014,,2024,,bad
www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch4000p44s04d8vv5q8e10014.finphotography.com.au/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,com,spreadsheets.google.com,com,spreadsheet/viewform?formkey=dFMtM194b04xcm9Ca2pNYmN0YVA3c0E6MQ,87.0,63.0,0.0,3.588354347173234,9442.0,1997,2019,2028,US,bad
www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch6301p50a04d8bx5q8e10224.finphotography.com.au/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,com,www.generatorhabbomoney.blogspot.com,com,,37.0,0.0,0.0,3.8774437510817337,,,,,,bad
shopfidelidade.net.tc/,bo,hab.bo,bo,hR6z0J,13.0,6.0,0.0,2.2516291673878226,,,,,,bad
spreadsheets.google.com/spreadsheet/viewform?formkey=dFMtM194b04xcm9Ca2pNYmN0YVA3c0E6MQ,au,www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch6512k90t98d8dd0g8e10114.finphotography.com.au,au,?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,189.0,89.0,0.0,4.792369348359317,,,,,,bad
www.generatorhabbomoney.blogspot.com/,au,www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch5524k90u98d0dd0f8e10014.finphotography.com.au,au,?cmd=_login-run&amp;dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,193.0,93.0,0.0,4.783735479952514,,,,,,bad
hab.bo/hR6z0J,au,www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch4404k90u55d0pd0f8e10014.finphotography.com.au,au,?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,189.0,89.0,0.0,4.724138161468776,,,,,,bad
www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch6512k90t98d8dd0g8e10114.finphotography.com.au/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,au,www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch0224s90u55d0bg1f8e10014.finphotography.com.au,au,?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,189.0,89.0,0.0,4.763533459750495,,,,,,bad
www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch5524k90u98d0dd0f8e10014.finphotography.com.au/?cmd=_login-run&amp;dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,au,www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch0334g90u55d0vb1f8e10014.finphotography.com.au,au,?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,189.0,89.0,0.0,4.791360606236995,,,,,,bad
www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch4404k90u55d0pd0f8e10014.finphotography.com.au/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,au,www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch0334h80u08g0vb1f8e10744.finphotography.com.au,au,?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,189.0,89.0,0.0,4.763533459750494,,,,,,bad
www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch0224s90u55d0bg1f8e10014.finphotography.com.au/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,com,habbocambios-habbogeradordecambios.blogspot.com,com,,48.0,0.0,0.0,3.777444438159968,,,,,,bad
www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch0334g90u55d0vb1f8e10014.finphotography.com.au/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,com,betamoedasgratis.blogspot.com,com,,30.0,0.0,0.0,3.745406425938248,,,,,,bad
www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch0334h80u08g0vb1f8e10744.finphotography.com.au/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,au,www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch6774d80c13c0db1f8e152552.finphotography.com.au,au,?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,190.0,89.0,0.0,4.811789011092171,,,,,,bad
habbocambios-habbogeradordecambios.blogspot.com/,bo,dyser.com.bo,bo,images/informa/carrega_auto.php?cliente,52.0,39.0,0.0,3.2516291673878226,,,,,,bad
betamoedasgratis.blogspot.com/,com,www.goldtimesolutions.com,com,js/,29.0,3.0,0.0,3.653660689688185,31.0,2023,2023,2024,BD,bad
www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch6774d80c13c0db1f8e152552.finphotography.com.au/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,com,www.horasero.com,com,mambo/mambots/search/,38.0,21.0,0.0,3.1556390622295662,4727.0,2010,2022,2023,US,bad
dyser.com.bo/images/informa/carrega_auto.php?cliente,br,portalritissima.com.br,br,wp-includes/images/crystal/service.php,61.0,38.0,0.0,3.481714572986073,4498.0,2011,2023,2024,,bad
www.goldtimesolutions.com/js/,com,rare-lingot-norman.cabanova.com,com,,32.0,0.0,0.0,3.6521147627546076,8140.0,2001,2023,2024,RO,bad
www.horasero.com/mambo/mambots/search/,com,veranohabbo.moonfruit.com,com,,26.0,0.0,0.0,3.699470570797251,8717.0,1999,2023,2023,GB,bad
portalritissima.com.br/wp-includes/images/crystal/service.php,com,moedas-habbo-2001.blogspot.com,com,,31.0,0.0,0.0,3.961406329721843,,,,,,bad
rare-lingot-norman.cabanova.com/,br,massape.org.br,br,cache/confirm.php,32.0,17.0,0.0,3.2359263506290334,,,,,,bad
veranohabbo.moonfruit.com/,com,beyondtiffany.com,com,config.php?check=3,36.0,18.0,0.0,3.6168746059562227,5897.0,2007,2023,2024,US,bad
moedas-habbo-2001.blogspot.com/,tl,www.hbbo-sorteos.es.tl,tl,,23.0,0.0,0.0,3.3221793455166666,6008.0,2007,2023,2024,DE,bad
massape.org.br/cache/confirm.php,com,www.habbico2010.blogspot.com,com,,29.0,0.0,0.0,3.8693312611115185,,,,,,bad
