URL,subdomain,domain,tld,path_rest,url_length,path_rest_length,num_spcs_chars,domain_entropy,domain_age,created_year,updated_year,expires_year,country_code,Label
toulouse-epilation-laser.com/docs/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e6602edfaa0875ecccabb435dedee88be6602edfaa0875ecccabb435dedee88be,com,toulouse-epilation-laser.com,com,docs/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e6602edfaa0875ecccabb435dedee88be6602edfaa0875ecccabb435dedee88be,197,168,0,3.753434386188785,4911.0,2010,2018,2024,FR,bad
dentalcosta.com.br/security/login.php,br,dentalcosta.com.br,br,security/login.php,37,18,0,3.6143694458867563,,,,,,bad
ioproc.nl/cgibin/nl/webscr.php?cmd=_login-run&amp;dispatch=43e2bce28325592c95b0c9e23471746043e2bce28325592c95b0c9e234717460,nl,ioproc.nl,nl,cgibin/nl/webscr.php?cmd=_login-run&amp;dispatch=43e2bce28325592c95b0c9e23471746043e2bce28325592c95b0c9e234717460,123,113,0,2.94770277922009,,,,,,bad
www.strmedia.com/reels/0000/0004/process.php,com,www.strmedia.com,com,reels/0000/0004/process.php,44,27,0,3.452819531114783,8886.0,1999,2023,2024,US,bad
'mkto-k0126.com/track?type=click&enid=bWFpbGluZ2lkPXByb2Qtay0xODUmbWVzc2FnZWlkPTE4NSZkYXRhYmFzZWlkPTEzMjY0MjMzMjEmc2VyaWFsPTEyNDI4MDkzMjEmZW1haWxpZD10bWNjYXNrMTJAeWFob28uY29tJnVzZXJpZD1rLTEyNi0xODQzNC00MzE2MTQ0LTUxJmV4dHJhPSYmJg==&&&www.paypal.com/help?mkt_tok=3RkMMJWWfF9wsRonuanLZKXonjHpfsX86O0rWKOylMI\%2F0ER3fOvrPUfGjI4AT8BkI\%2FqLAzICFpZo2FFIG\%2FmFfYw\%3D',com,'mkto-k0126.com,com,track?type=click&enid=bWFpbGluZ2lkPXByb2Qtay0xODUmbWVzc2FnZWlkPTE4NSZkYXRhYmFzZWlkPTEzMjY0MjMzMjEmc2VyaWFsPTEyNDI4MDkzMjEmZW1haWxpZD10bWNjYXNrMTJAeWFob28uY29tJnVzZXJpZD1rLTEyNi0xODQzNC00MzE2MTQ0LTUxJmV4dHJhPSYmJg==&&&www.paypal.com/help?mkt_tok=3RkMMJWWfF9wsRonuanLZKXonjHpfsX86O0rWKOylMI\%2F0ER3fOvrPUfGjI4AT8BkI\%2FqLAzICFpZo2FFIG\%2FmFfYw\%3D',362,346,4,3.506890595608518,,1999,2023,2024,US,bad
'mkto-k0126.com/track?type=click&enid=bWFpbGluZ2lkPXByb2Qtay0xODUmbWVzc2FnZWlkPTE4NSZkYXRhYmFzZWlkPTEzMjY0MjMzMjEmc2VyaWFsPTEyNDI4MDkzMjEmZW1haWxpZD10bWNjYXNrMTJAeWFob28uY29tJnVzZXJpZD1rLTEyNi0xODQzNC00MzE2MTQ0LTUxJmV4dHJhPSYmJg==&&&www.paypal.com/security?mkt_tok=3RkMMJWWfF9wsRonuanLZKXonjHpfsX86O0rWKOylMI\%2F0ER3fOvrPUfGjI4AT8BkI\%2FqLAzICFpZo2FFIG\%2FmFfYw\%3D',com,'mkto-k0126.com,com,track?type=click&enid=bWFpbGluZ2lkPXByb2Qtay0xODUmbWVzc2FnZWlkPTE4NSZkYXRhYmFzZWlkPTEzMjY0MjMzMjEmc2VyaWFsPTEyNDI4MDkzMjEmZW1haWxpZD10bWNjYXNrMTJAeWFob28uY29tJnVzZXJpZD1rLTEyNi0xODQzNC00MzE2MTQ0LTUxJmV4dHJhPSYmJg==&&&www.paypal.com/security?mkt_tok=3RkMMJWWfF9wsRonuanLZKXonjHpfsX86O0rWKOylMI\%2F0ER3fOvrPUfGjI4AT8BkI\%2FqLAzICFpZo2FFIG\%2FmFfYw\%3D',366,350,4,3.506890595608518,,1999,2023,2024,US,bad
sapiensfaculdade.com.br/security/login.php,br,sapiensfaculdade.com.br,br,security/login.php,42,18,0,3.882045108136863,,,,,,bad
paypal.com.cgi-bin.webscr.cmd.login-run.5885d80a13c0db1f8e263663d3wi892ee8dcbdhe788a5.perfectclassified.org/login/login.php,org,paypal.com.cgi-bin.webscr.cmd.login-run.5885d80a13c0db1f8e263663d3wi892ee8dcbdhe788a5.perfectclassified.org,org,login/login.php,123,15,0,4.6707671036662095,,,,,,bad
kettyle.co.uk/Paypal.com/index.php,uk,kettyle.co.uk,uk,Paypal.com/index.php,34,20,0,3.085055102756477,5075.0,28-A,28-A,28-A,,bad
luisramonperu.com/service/7ef7caa772f7dc1daa66800841765148/,com,luisramonperu.com,com,service/7ef7caa772f7dc1daa66800841765148/,59,41,0,3.6168746059562227,,,,,,bad
app.qmailer.co.uk/link/8556/3621624/179552,uk,app.qmailer.co.uk,uk,link/8556/3621624/179552,42,24,0,3.572469458770136,,,,,,bad
hassanalsheikh.com/wp-content/languages/Paypal.Us/index.php,com,hassanalsheikh.com,com,wp-content/languages/Paypal.Us/index.php,59,40,0,3.377443751081734,4886.0,2010,2022,2032,AE,bad
dazzletechnologies.com/images/worldwide/paypalworldwide.INC/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/,com,dazzletechnologies.com,com,images/worldwide/paypalworldwide.INC/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/,142,119,0,3.754441845713344,4187.0,2012,2023,2024,US,bad
kettyle.co.uk/Paypal.com/0d39457934230911cc94476d756dba56/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc51421c64228e328a1a5d9d7d4d71201651421c64228e328a1a5d9d7d4d712016,uk,kettyle.co.uk,uk,Paypal.com/0d39457934230911cc94476d756dba56/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc51421c64228e328a1a5d9d7d4d71201651421c64228e328a1a5d9d7d4d712016,221,207,0,3.085055102756477,5075.0,28-A,28-A,28-A,,bad
imgod.netne.net/ebay/,net,imgod.netne.net,net,ebay/,21,5,0,3.00623892865339,5236.0,2009,2023,2024,US,bad
'cntu.org.br/cntu/LightBox/images/www.nab.com.au/ib.nab.com.au/mail/function/online\%20BANKING/',br,'cntu.org.br,br,cntu/LightBox/images/www.nab.com.au/ib.nab.com.au/mail/function/online\%20BANKING/',96,83,1,3.2516291673878226,,2009,2023,2024,US,bad
childrenfun.net/pay.loding.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c846684121323541211243547/,net,childrenfun.net,net,pay.loding.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c846684121323541211243547/,113,97,0,3.4565647621309536,,,,,,bad
app.qmailer.co.uk/link/8556/3625144/179552,uk,app.qmailer.co.uk,uk,link/8556/3625144/179552,42,24,0,3.572469458770136,,,,,,bad
waquilters.org.au/wp-content/themes/index.html,au,waquilters.org.au,au,wp-content/themes/index.html,46,28,0,3.6168746059562227,,,,,,bad
www.pelder.heliohost.org//wp-includes/js/jquery/nabisco/index.htm,org,www.pelder.heliohost.org,org,/wp-includes/js/jquery/nabisco/index.htm,65,40,0,3.5424812503605785,6714.0,2005,2023,2024,IS,bad
www.stadlerprofessional.com/images/other_images/html_editor_gallery/image_library/chasss.html,com,www.stadlerprofessional.com,com,images/other_images/html_editor_gallery/image_library/chasss.html,93,65,0,3.8561962982193805,7429.0,2003,2022,2025,US,bad
alibabamailveriication.yolasite.com/contact-us.php,com,alibabamailveriication.yolasite.com,com,contact-us.php,50,14,0,3.628445159431228,,,,,,bad
billing.evotechsrd.com/downloads/globalsources/B2B/tradealert/globalsources.html,com,billing.evotechsrd.com,com,downloads/globalsources/B2B/tradealert/globalsources.html,80,57,0,3.913977073182751,317.0,2022,2022,2023,US,bad
www.receilafederal.com/,com,www.receilafederal.com,com,,23,0,0,3.425118550357139,,,,,,bad
www.blogaosertanejo.com.br/n.pac,br,www.blogaosertanejo.com.br,br,n.pac,32,5,0,3.719294525666979,,,,,,bad
www.blogsertaouniversitario.com.br/monitor/index.php,br,www.blogsertaouniversitario.com.br,br,monitor/index.php,52,17,0,3.9032080616476805,,,,,,bad
www.receilafederal.com/regionais/processos/?1020041872012,com,www.receilafederal.com,com,regionais/processos/?1020041872012,57,34,0,3.425118550357139,,,,,,bad
myocbc-online.com/,com,myocbc-online.com,com,,18,0,0,3.2927701939369904,,,,,,bad
docs.google.com/a/uic.edu/spreadsheet/viewform?formkey=dEp5dmQyMjU4SmxpenhtcHJaeFROQWc6MQ,com,docs.google.com,com,a/uic.edu/spreadsheet/viewform?formkey=dEp5dmQyMjU4SmxpenhtcHJaeFROQWc6MQ,89,73,0,2.973557262275185,9440.0,1997,2019,2028,US,bad
www.alfamatrica.hu/wp-includes/theme-compat/boqbl.html?_nfpb=change_form,hu,www.alfamatrica.hu,hu,wp-includes/theme-compat/boqbl.html?_nfpb=change_form,72,53,0,3.350209029099897,,,,,,bad
surfable.co/wp-content/plugins/contact-form-7/includes/Alibaba-Secure-Data.html,co,surfable.co,co,wp-content/plugins/contact-form-7/includes/Alibaba-Secure-Data.html,79,67,0,3.459431618637298,1766.0,2018,2022,2023,US,bad
www.inoesis.com/wp-content/themes/.server/.Allert/PayPal/Limit100/,com,www.inoesis.com,com,wp-content/themes/.server/.Allert/PayPal/Limit100/,66,50,0,3.0565647621309537,4742.0,2010,2022,2027,US,bad
brunswicktradings.com/global/,com,brunswicktradings.com,com,global/,29,7,0,3.916126946588283,,,,,,bad
www.viewsamples.westmoorng.com/,com,www.viewsamples.westmoorng.com,com,,31,0,0,3.7274213294333802,,,,,,bad
www.imobuzios.com.br/imagens/login.htm,br,www.imobuzios.com.br,br,imagens/login.htm,38,17,0,3.308694969562842,2102.0,2017,2021,2023,,bad
www.cielofidelidadepromocao2011.xpg.com.br/cad-id=0985.php,br,www.cielofidelidadepromocao2011.xpg.com.br,br,cad-id=0985.php,58,15,0,4.073648899320327,8172.0,2001,2022,2024,,bad
www.cliqueyes.com.br/programafidelidade/login.html,br,www.cliqueyes.com.br,br,programafidelidade/login.html,50,29,0,3.6464393446710153,,,,,,bad
www.cielofidelidadepromocao2011.xpg.com.br/,br,www.cielofidelidadepromocao2011.xpg.com.br,br,,43,0,0,4.073648899320327,8172.0,2001,2022,2024,,bad
www.cielofidelidadepromocao2011.xpg.com.br/vantagens.html,br,www.cielofidelidadepromocao2011.xpg.com.br,br,vantagens.html,57,14,0,4.073648899320327,8172.0,2001,2022,2024,,bad
www.sopan3100.com/c/,com,www.sopan3100.com,com,c/,20,2,0,3.454822399946607,207.0,2022,2023,2023,CN,bad
web3.brainhost.com/~lmafamor/www.paypal.com.au/webscr.php,com,web3.brainhost.com,com,~lmafamor/www.paypal.com.au/webscr.php,57,38,1,3.8365916681089787,6961.0,2004,2023,2024,US,bad
www.hospitaljuangrande.es/administrator/cache/information.html.html,es,www.hospitaljuangrande.es,es,administrator/cache/information.html.html,67,41,0,3.943465189601646,,,,,,bad
702recycling.bo.lt/lamborghini_gallardo_lp560_in_lamborghini_ebay_motors,lt,702recycling.bo.lt,lt,lamborghini_gallardo_lp560_in_lamborghini_ebay_motors,72,53,0,3.8365916681089787,2955.0,2015,,2024,,bad
www.ilam-telecom.ir/public/css/c1.html,ir,www.ilam-telecom.ir,ir,public/css/c1.html,38,18,0,3.471354487013928,,,,,,bad
nobell.it/70ffb52d079109dca5664cce6f317373794/login.SkyPe.com/en/cgi-bin/verification/login/70ffb52d079109dca5664cce6f317373/index.php?cmd=_profile-ach&outdated_page_tmpl=p/gen/failed-to-load&nav=0.5.1&login_access=1322408526,it,nobell.it,it,70ffb52d079109dca5664cce6f317373794/login.SkyPe.com/en/cgi-bin/verification/login/70ffb52d079109dca5664cce6f317373/index.php?cmd=_profile-ach&outdated_page_tmpl=p/gen/failed-to-load&nav=0.5.1&login_access=1322408526,225,215,0,2.94770277922009,32.0,2023,2023,2024,GB,bad
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/cce0afd11c4096ee0282620ae0fb57a6/wbsccr.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43657cf0d99862d9ce0833636c02010efcc17cf0d99862d9ce0833636c02010efcc1,cl,paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl,cl,get-into/get-into/cce0afd11c4096ee0282620ae0fb57a6/wbsccr.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43657cf0d99862d9ce0833636c02010efcc17cf0d99862d9ce0833636c02010efcc1,330,219,0,4.702328756376675,,,,,,bad
citrasehat.com/Confirmation/f2f74ecb459c54ad1ab56ffa55423bc5/,com,citrasehat.com,com,Confirmation/f2f74ecb459c54ad1ab56ffa55423bc5/,61,46,0,3.3787834934861767,2904.0,2015,2022,2023,ID,bad
'homeimprovementmessage.com/bahi\%20paypal/secure-code5/security/login.php',com,'homeimprovementmessage.com,com,bahi\%20paypal/secure-code5/security/login.php',75,47,1,3.6447331150880222,,2015,2022,2023,ID,bad
pd907fc48.dip0.t-ipconnect.de/www2.paypal.com/uk/login.php?cmd=_login-run,de,pd907fc48.dip0.t-ipconnect.de,de,www2.paypal.com/uk/login.php?cmd=_login-run,73,43,0,3.8573068568981284,,,2023,,,bad
'homeimprovementmessage.com/bahi\%20paypal/secure-code92/security/login.php',com,'homeimprovementmessage.com,com,bahi\%20paypal/secure-code92/security/login.php',76,48,1,3.6447331150880222,,,2023,,,bad
pd907fc48.dip0.t-ipconnect.de/www2.paypal.com/uk/index.php,de,pd907fc48.dip0.t-ipconnect.de,de,www2.paypal.com/uk/index.php,58,28,0,3.8573068568981284,,,2023,,,bad
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/ed38a695a96b68b52d8e92991ff2f98d/wbsccr.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43654ab6691ad576c950059ea529a98fac7b4ab6691ad576c950059ea529a98fac7b,cl,paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl,cl,get-into/get-into/ed38a695a96b68b52d8e92991ff2f98d/wbsccr.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43654ab6691ad576c950059ea529a98fac7b4ab6691ad576c950059ea529a98fac7b,330,219,0,4.702328756376675,,,,,,bad
www.paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com/8f00087720b3d3330c825a0d6c48620a/,com,www.paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com,com,8f00087720b3d3330c825a0d6c48620a/,153,33,0,4.783995944859037,,,,,,bad
80816paypal79807.teas111.com/9JXGgsCPYA.php?BilKm6vtW6kjxnEApk3lqWo4AZqH5qBzS3kPX5i9MYYqRHrLSHE9McRdaGFsYCV0XheBYRcC7AUJDBd9FNZ4sLWI7vHI2j4wOQlc,com,80816paypal79807.teas111.com,com,9JXGgsCPYA.php?BilKm6vtW6kjxnEApk3lqWo4AZqH5qBzS3kPX5i9MYYqRHrLSHE9McRdaGFsYCV0XheBYRcC7AUJDBd9FNZ4sLWI7vHI2j4wOQlc,144,115,0,3.8962915290459277,,,,,,bad
5278paypal33707.teas111.com/OgA8E00S7k.php?Wy66Ogg28TJhlQ7lEBFMXTpLTPsZ2I7wZa1jWLw3L0BUCt19IL0b92WBVFCZQ8NN5zUWA7s7QJW1mIDLa8W9aM2jRbhD42duyvM3,com,5278paypal33707.teas111.com,com,OgA8E00S7k.php?Wy66Ogg28TJhlQ7lEBFMXTpLTPsZ2I7wZa1jWLw3L0BUCt19IL0b92WBVFCZQ8NN5zUWA7s7QJW1mIDLa8W9aM2jRbhD42duyvM3,143,115,0,4.004344446367528,,,,,,bad
equipmentshop.com/includes/readme.html,com,equipmentshop.com,com,includes/readme.html,38,20,0,3.6168746059562227,9082.0,1998,2020,2025,US,bad
www.7kaya.net/~agmalnoo/www.paypal.com/www.paypal.com.cgin.updateupuir-accountonlineaccounthjisdhfu4ihiushf4uhiuhu4ihfshf4uihufhku4fh/creadit.html,net,www.7kaya.net,net,~agmalnoo/www.paypal.com/www.paypal.com.cgin.updateupuir-accountonlineaccounthjisdhfu4ihiushf4uhiuhu4ihfshf4uihufhku4fh/creadit.html,146,132,1,3.0269868333592873,293.0,2022,0001,2023,IS,bad
www.battlle.tk/login.asp,tk,www.battlle.tk,tk,login.asp,24,9,0,2.8423709931771093,,,,,,bad
cordeliomail.com/graphics/outlines/m.php,com,cordeliomail.com,com,graphics/outlines/m.php,40,23,0,3.202819531114783,,,,,,bad
www.file-link.info/~agmalnoo/www.paypal.com/www.paypal.com.cgin.updateupuir-accountonlineaccounthjisdhfu4ihiushf4uhiuhu4ihfshf4uihufhku4fh/creadit.html,info,www.file-link.info,info,~agmalnoo/www.paypal.com/www.paypal.com.cgin.updateupuir-accountonlineaccounthjisdhfu4ihiushf4uhiuhu4ihfshf4uihufhku4fh/creadit.html,151,132,1,3.1971597234241487,,,,,,bad
chisomventures.com/aaaaaa/rrr/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0eba5cf50c8164a5edfe054f3f69e2e33eba5cf50c8164a5edfe054f3f69e2e33e,com,chisomventures.com,com,aaaaaa/rrr/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0eba5cf50c8164a5edfe054f3f69e2e33eba5cf50c8164a5edfe054f3f69e2e33e,193,174,0,3.6143694458867563,431.0,2022,2023,2023,NG,bad
aksharbharti.com/paypal/,com,aksharbharti.com,com,paypal/,24,7,0,3.452819531114783,1774.0,2018,2022,2023,JP,bad
oldcarandtrucks.com/paypaI/secure-code6/security/login.php,com,oldcarandtrucks.com,com,paypaI/secure-code6/security/login.php,58,38,0,3.5766176449086644,,,,,,bad
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/cce0afd11c4096ee0282620ae0fb57a6/,cl,paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl,cl,get-into/get-into/cce0afd11c4096ee0282620ae0fb57a6/,162,51,0,4.702328756376675,,,,,,bad
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/,cl,paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl,cl,get-into/get-into/,129,18,0,4.702328756376675,,,,,,bad
bit.ly/Mu58sy,ly,bit.ly,ly,Mu58sy,13,6,0,2.584962500721156,5542.0,2008,2022,2032,US,bad
allergybustersqueensland.com/includes/phpInputFilter/paypal.fr/,com,allergybustersqueensland.com,com,includes/phpInputFilter/paypal.fr/,63,34,0,3.8962915290459272,,,,,,bad
tampremiada.com.br/,br,tampremiada.com.br,br,,19,0,0,3.419381945646371,,,,,,bad
'homeimprovementmessage.com/bahi\%20paypal/secure-code5/security/',com,'homeimprovementmessage.com,com,bahi\%20paypal/secure-code5/security/',66,38,1,3.6447331150880222,,,,,,bad
'homeimprovementmessage.com/bahi\%20paypal/',com,'homeimprovementmessage.com,com,bahi\%20paypal/',44,16,1,3.6447331150880222,,,,,,bad
www.pflp.ps/uploads/sub_album38/admin/,ps,www.pflp.ps,ps,uploads/sub_album38/admin/,38,26,0,2.413088436425758,,,,,,bad
www.ofertatam.voudeargohost.net/resgate/,net,www.ofertatam.voudeargohost.net,net,resgate/,40,8,0,3.7600172778496526,,,,,,bad
www.nrj-sol-r.com/sicreditotalinternet/recadastramento/sicredi.php,com,www.nrj-sol-r.com,com,sicreditotalinternet/recadastramento/sicredi.php,66,48,0,3.3371753411230776,,,,,,bad
healthcare.bercaniaga.co.id/components/com_contact/participar.php,id,healthcare.bercaniaga.co.id,id,components/com_contact/participar.php,65,37,0,3.574357762129128,8297.0,2000,2022,2023,,bad
carsinlove.com/www.pay.pal.net/nirvana.php?cmd=_login-run&dispatch=c2bb5724a7c00e987c64436a93ab0047c2bb5724a7c00e987c64436a93ab0047,com,carsinlove.com,com,www.pay.pal.net/nirvana.php?cmd=_login-run&dispatch=c2bb5724a7c00e987c64436a93ab0047c2bb5724a7c00e987c64436a93ab0047,131,116,0,3.521640636343319,,,,,,bad
'homeimprovementmessage.com/bahi\%20paypal/secure-code1/security/login.php',com,'homeimprovementmessage.com,com,bahi\%20paypal/secure-code1/security/login.php',75,47,1,3.6447331150880222,,,,,,bad
best-ebay.com/paypal/fr/,com,best-ebay.com,com,paypal/fr/,24,10,0,3.3927474104487847,4566.0,2011,2022,2024,FR,bad
centralseg.com/admin/redirect.php,com,centralseg.com,com,admin/redirect.php,33,18,0,3.521640636343319,6251.0,2006,2022,2027,US,bad
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/e928ca34f96bede0802933035017a8bd/,cl,paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl,cl,get-into/get-into/e928ca34f96bede0802933035017a8bd/,162,51,0,4.702328756376675,,,,,,bad
www.service.confirm.paypal.usa.cmd.cgi-bin.4532f3e654sqd4e6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d989s8d9ed5f748df8-874f87878f.70803.4545.4543345.3.zimf.net/Path=s6th3yng8rIt549NcwR352Z/,net,www.service.confirm.paypal.usa.cmd.cgi-bin.4532f3e654sqd4e6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d989s8d9ed5f748df8-874f87878f.70803.4545.4543345.3.zimf.net,net,Path=s6th3yng8rIt549NcwR352Z/,233,29,0,4.329896154227291,,,,,,bad
www.peedosl.net/paypal/,net,www.peedosl.net,net,paypal/,23,7,0,3.1395722619867223,,,,,,bad
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.4451545112587451231121542221255411444778111543.ecommandotechnology.in/cmd=_login-submit&dispatch=58e263663d35d8880a13c0d3c0db1f8e95a86f1d2a9c15cd8e632c70896901ec248f1cf632/,in,paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.4451545112587451231121542221255411444778111543.ecommandotechnology.in,in,cmd=_login-submit&dispatch=58e263663d35d8880a13c0d3c0db1f8e95a86f1d2a9c15cd8e632c70896901ec248f1cf632/,224,102,0,4.437509043154726,,,,,,bad
lianlijie.com/static/de/webscr.php,com,lianlijie.com,com,static/de/webscr.php,34,20,0,3.180832987205441,3116.0,2015,2021,2024,CN,bad
the-m-project.org/wp-content/themes/good-minimal/functions/options/ib.nab.com.au,org,the-m-project.org,org,wp-content/themes/good-minimal/functions/options/ib.nab.com.au,80,62,0,3.4992275471326932,2353.0,2017,2023,2024,US,bad
the-m-project.org/wp-content/themes/good-minimal/functions/options/ib.nab.com.au/,org,the-m-project.org,org,wp-content/themes/good-minimal/functions/options/ib.nab.com.au/,81,63,0,3.4992275471326932,2353.0,2017,2023,2024,US,bad
www.pay-secure-pal.de/login.php,de,www.pay-secure-pal.de,de,login.php,31,9,0,3.5585186130489053,,,,,,bad
paypal.com.us.cgi.bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430.f290db9.e9c846.588412.bandarepudio.com.br/rex/secure-code1/security/login.php,br,paypal.com.us.cgi.bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430.f290db9.e9c846.588412.bandarepudio.com.br,br,rex/secure-code1/security/login.php,184,35,0,4.727846320037259,,,,,,bad
citrasehat.com/Confirmation/ff/,com,citrasehat.com,com,Confirmation/ff/,31,16,0,3.3787834934861767,2904.0,2015,2022,2023,ID,bad
citrasehat.com/Confirmation/login.php,com,citrasehat.com,com,Confirmation/login.php,37,22,0,3.3787834934861767,2904.0,2015,2022,2023,ID,bad
