URL,subdomain,domain,tld,path_rest,url_length,path_rest_length,num_spcs_chars,domain_entropy,domain_age,created_year,updated_year,expires_year,country_code,Label
www.gttconnect.com.cn/reg/www.paypal.fr/index.php?cmd=?cmd=_login&dispatch=5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d96fec50118c72,cn,www.gttconnect.com.cn,cn,reg/www.paypal.fr/index.php?cmd=?cmd=_login&dispatch=5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d96fec50118c72,139,117,0,3.0104340890333376,,,,,,bad
www.gttconnect.com.cn/reg/,cn,www.gttconnect.com.cn,cn,reg/,26,4,0,3.0104340890333376,,,,,,bad
us.battle.net.login.yc-login.com/login/en/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam,com,us.battle.net.login.yc-login.com,com,login/en/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam,123,90,0,3.792837797403416,,,,,,bad
ssl.allegro.pl.jumptheq.net.au/?/enter_login.php?session=ZDVmMVYFVFQAUAUIVgVSA1VUVldXAFUDB1cAUFAMAlUGDVZSBgVQVQYNVgVSVwcBUg0EU1IFYjVkYg==&amp;global_login_hash=0b5f4410cdef8351cbd41c21fe40c9132ad6f811&amp;session_login_hash=fa764acb61812020f0480ac6907ef66dd3278e84&amp;url=ODdjNF8XEEICGExVWw8BVUpYTURbTAlLWVQAW0INEB03Y2Qy&amp;cod=OGZkZlVlNmJk&amp;version=A,au,ssl.allegro.pl.jumptheq.net.au,au,?/enter_login.php?session=ZDVmMVYFVFQAUAUIVgVSA1VUVldXAFUDB1cAUFAMAlUGDVZSBgVQVQYNVgVSVwcBUg0EU1IFYjVkYg==&amp;global_login_hash=0b5f4410cdef8351cbd41c21fe40c9132ad6f811&amp;session_login_hash=fa764acb61812020f0480ac6907ef66dd3278e84&amp;url=ODdjNF8XEEICGExVWw8BVUpYTURbTAlLWVQAW0INEB03Y2Qy&amp;cod=OGZkZlVlNmJk&amp;version=A,356,325,0,3.7614063297218423,,,,,,bad
natwest.co.uk-login-0af7806a38a1ba9d9cbac36ad9aeda70e1c.0d0146638fd6ae870e1c044a7512891471270af7806a23.a7512891471270af7807512891471270.bundabergsdachurch.org.au/Nat/newnat/index.html,au,natwest.co.uk-login-0af7806a38a1ba9d9cbac36ad9aeda70e1c.0d0146638fd6ae870e1c044a7512891471270af7806a23.a7512891471270af7807512891471270.bundabergsdachurch.org.au,au,Nat/newnat/index.html,183,21,0,4.520757339990549,,,,,,bad
www.istanbulle.com/log.edd50113cd56e83/secure-code12/pay.f1203.de2a963f.edd50113cd56e83/,com,www.istanbulle.com,com,log.edd50113cd56e83/secure-code12/pay.f1203.de2a963f.edd50113cd56e83/,88,69,0,3.6835423624332306,360.0,2022,2022,2024,BS,bad
limecouch.com/RemaxNew/index.php,com,limecouch.com,com,RemaxNew/index.php,32,18,0,3.0269868333592873,2198.0,2017,2020,2024,US,bad
www.bloqueado.es/Fuentes/aol/costor/ubdet/index.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,es,www.bloqueado.es,es,Fuentes/aol/costor/ubdet/index.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,146,129,0,3.327819531114783,,,,,,bad
www.bloqueado.es/Fuentes/aol/costor/ubdet/looog.php,es,www.bloqueado.es,es,Fuentes/aol/costor/ubdet/looog.php,51,34,0,3.327819531114783,,,,,,bad
nextmarketingguru.com/Remax/,com,nextmarketingguru.com,com,Remax/,28,6,0,3.725650756112093,,,,,,bad
www.tisanoreicaroma.it/wp-admin/includes/remax/index.htm,it,www.tisanoreicaroma.it,it,wp-admin/includes/remax/index.htm,56,33,0,3.4474015047059146,,,,,,bad
www.brand-events.ru/match/login.aspx.htm,ru,www.brand-events.ru,ru,match/login.aspx.htm,40,20,0,3.576617644908665,,,,,,bad
paypel.com-us.sg.cgi.bin.webscr.cmd-p.gen.ua-outside.fe-mhgon4dpsbvr7d1pw7mecazmkgq3zfihr7ie4dkjdfmsfdfvkd.animalia.cl/href/secure/center/update/limit/seccure/9f3c1444e6d3670884e257d02f01dcb0/,cl,paypel.com-us.sg.cgi.bin.webscr.cmd-p.gen.ua-outside.fe-mhgon4dpsbvr7d1pw7mecazmkgq3zfihr7ie4dkjdfmsfdfvkd.animalia.cl,cl,href/secure/center/update/limit/seccure/9f3c1444e6d3670884e257d02f01dcb0/,192,73,0,4.665264573771539,,,,,,bad
fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934gjekpl4s39n8wrf-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-38538908/websrc.php?session.start,com,fluchinfos.com,com,manageaccounts&jsupein=europ_land&and=349034902hjks138934gjekpl4s39n8wrf-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-38538908/websrc.php?session.start,184,169,0,3.378783493486176,,,,,,bad
radio-martin.hr/remax/index.htm,hr,radio-martin.hr,hr,remax/index.htm,31,15,0,3.32323142879762,4330.0,2011,2022,2023,HR,bad
fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934rbplcfg183hqaw9-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-41423308/websrc.php?session.start,com,fluchinfos.com,com,manageaccounts&jsupein=europ_land&and=349034902hjks138934rbplcfg183hqaw9-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-41423308/websrc.php?session.start,184,169,0,3.378783493486176,,,,,,bad
broncesdecolombia.com/plugins/editors/qwas/banreservas.com.do/fportal/default.php,com,broncesdecolombia.com,com,plugins/editors/qwas/banreservas.com.do/fportal/default.php,81,59,0,3.4992275417233563,,,,,,bad
fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934vbe19rpzT645knx-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-81426559/websrc.php?session.start,com,fluchinfos.com,com,manageaccounts&jsupein=europ_land&and=349034902hjks138934vbe19rpzT645knx-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-81426559/websrc.php?session.start,184,169,0,3.378783493486176,,,,,,bad
kumpurme.info/wp-admin/js/sdgkfjssd.html?190701011138?pt=US_Cars_Trucks&=&u=ZGAAs3IXjs&i00hash=item2c66aa80c2,info,kumpurme.info,info,wp-admin/js/sdgkfjssd.html?190701011138?pt=US_Cars_Trucks&=&u=ZGAAs3IXjs&i00hash=item2c66aa80c2,109,95,0,3.3927474104487847,,,,,,bad
www.miloinafplio.com/power/,com,www.miloinafplio.com,com,power/,27,6,0,3.308694969562842,5947.0,2007,2023,2024,US,bad
www.zapsurvey.com/Survey.aspx?id=c05f319c-ab80-4f5a-bdbc-9d7ab02b6d9d,com,www.zapsurvey.com,com,Survey.aspx?id=c05f319c-ab80-4f5a-bdbc-9d7ab02b6d9d,69,51,0,3.690116517593666,,,,,,bad
www.adamail.ch/aolbill2/bill/login.php?secure-90905,ch,www.adamail.ch,ch,aolbill2/bill/login.php?secure-90905,51,36,0,2.9852281360342525,,,,,,bad
emusicworld.org/cache/remax/index.htm,org,emusicworld.org,org,cache/remax/index.htm,37,21,0,3.640223928941852,,,,,,bad
paypel.com-us.sg.cgi.bin.webscr.cmd-p.gen.ua-outside.fe-mhgon4dpsbvr7d1pw7mecazmkgq3zfihr7ie4dkjdfmsfdfvkd.animalia.cl/href/secure/center/update/limit/seccure/78c12813c6bbfa867ee29c30ce2ff1fe/,cl,paypel.com-us.sg.cgi.bin.webscr.cmd-p.gen.ua-outside.fe-mhgon4dpsbvr7d1pw7mecazmkgq3zfihr7ie4dkjdfmsfdfvkd.animalia.cl,cl,href/secure/center/update/limit/seccure/78c12813c6bbfa867ee29c30ce2ff1fe/,192,73,0,4.665264573771539,,,,,,bad
paypel.com-us.sg.cgi.bin.webscr.cmd-p.gen.ua-outside.fe-mhgon4dpsbvr7d1pw7mecazmkgq3zfihr7ie4dkjdfmsfdfvkd.animalia.cl/href/secure/center/update/limit/seccure/,cl,paypel.com-us.sg.cgi.bin.webscr.cmd-p.gen.ua-outside.fe-mhgon4dpsbvr7d1pw7mecazmkgq3zfihr7ie4dkjdfmsfdfvkd.animalia.cl,cl,href/secure/center/update/limit/seccure/,159,40,0,4.665264573771539,,,,,,bad
u.to/caEsAg,to,u.to,to,caEsAg,11,6,0,2.0,,,,,,bad
paypel.com-us.sg.cgi.bin.webscr.cmd-p.gen.ua-outside.fe-mhgon4dpsbvr7d1pw7mecazmkgq3zfihr7ie4dkjdfmsfdfvkd.animalia.cl/href/secure/center/update/limit/seccure/2a0041d49e7e7e802bf2f9e3f8db04a5/,cl,paypel.com-us.sg.cgi.bin.webscr.cmd-p.gen.ua-outside.fe-mhgon4dpsbvr7d1pw7mecazmkgq3zfihr7ie4dkjdfmsfdfvkd.animalia.cl,cl,href/secure/center/update/limit/seccure/2a0041d49e7e7e802bf2f9e3f8db04a5/,192,73,0,4.665264573771539,,,,,,bad
'www.pakistudio.com/.\%20/remax/',com,'www.pakistudio.com,com,.\%20/remax/',33,13,1,3.6818808028034016,,,,,,bad
broncesdecolombia.com/plugins/banreservas.com.do/fportal/default.php,com,broncesdecolombia.com,com,plugins/banreservas.com.do/fportal/default.php,68,46,0,3.4992275417233563,,,,,,bad
pipaszovetseg.hu/shs.htm?https;signin.ebay.co.uk?wseBayISAPIdllSignInruhttpAFFwwwebaycom2F,hu,pipaszovetseg.hu,hu,shs.htm?https;signin.ebay.co.uk?wseBayISAPIdllSignInruhttpAFFwwwebaycom2F,90,73,0,3.625,,,,,,bad
'anupamnavsari.com/Remax/Secure Login.html',com,'anupamnavsari.com,com,Remax/Secure Login.html',43,24,1,3.503258334775645,,,,,,bad
zazaa.net/remax-properties.com/remax/,net,zazaa.net,net,remax-properties.com/remax/,37,27,0,2.4193819456463714,,,,,,bad
oturfilmizle.com/wp-content/themes/inove/js/,com,oturfilmizle.com,com,wp-content/themes/inove/js/,44,27,0,3.5,,,,,,bad
'patrimoniocy.com/libraries/phpgacl/gaciphp/ken/Secure Login.html',com,'patrimoniocy.com,com,libraries/phpgacl/gaciphp/ken/Secure Login.html',66,48,1,3.4548223999466066,,,,,,bad
www.toronja.mx//wp-includes/pomo/remax1/index.htm,mx,www.toronja.mx,mx,/wp-includes/pomo/remax1/index.htm,49,34,0,3.182005814760214,,,,,,bad
www.gorconsul.ru/plugins/paypal.com/webscr/m/e/q/p/z/x/j/id=102076/index.html,ru,www.gorconsul.ru,ru,plugins/paypal.com/webscr/m/e/q/p/z/x/j/id=102076/index.html,77,60,0,3.202819531114783,,,,,,bad
equipepromocional.com.br/cielo/cadastro.php,br,equipepromocional.com.br,br,cielo/cadastro.php,43,18,0,3.6682958340544896,,,,,,bad
equipepromocional.com.br/cielo/,br,equipepromocional.com.br,br,cielo/,31,6,0,3.6682958340544896,,,,,,bad
www.marketing.blindadocodec.com/link.php?M=78506&amp;N=3&amp;L=1&amp;F=H,com,www.marketing.blindadocodec.com,com,link.php?M=78506&amp;N=3&amp;L=1&amp;F=H,72,40,0,3.8646983261669603,,,,,,bad
www.gttconnect.com.cn/reg/p/www.paypal.fr/index.php,cn,www.gttconnect.com.cn,cn,reg/p/www.paypal.fr/index.php,51,29,0,3.0104340890333376,,,,,,bad
www.beneventbasket.fr/licencies/photos/PromocaoPremiadaCielo.htm?=Promocao=Premiada=Cielo/,fr,www.beneventbasket.fr,fr,licencies/photos/PromocaoPremiadaCielo.htm?=Promocao=Premiada=Cielo/,90,68,0,3.403989446485261,5436.0,2008,2021,2023,,bad
'www.battlenr.tk/cert/login.asp?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;app=bam',tk,'www.battlenr.tk,tk,cert/login.asp?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;app=bam',117,100,6,3.2806390622295662,,2008,2021,2023,,bad
us.battle.net.login.en.yx-login.com/login/en/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam,com,us.battle.net.login.en.yx-login.com,com,login/en/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam,126,90,0,3.7998737308597996,,,,,,bad
'ssl.allegro.pl.jumptheq.net.au/?/enter_login.php?session=ZDVmMVYFVFQAUAUIVgVSA1VUVldXAFUDB1cAUFAMAlUGDVZSBgVQVQYNVgVSVwcBUg0EU1IFYjVkYg\%3D\%3D&amp;global_login_hash=0b5f4410cdef8351cbd41c21fe40c9132ad6f811&amp;session_login_hash=fa764acb61812020f0480ac6907ef66dd3278e84&amp;url=ODdjNF8XEEICGExVWw8BVUpYTURbTAlLWVQAW0INEB03Y2Qy&amp;cod=OGZkZlVlNmJk&amp;version=A',au,'ssl.allegro.pl.jumptheq.net.au,au,?/enter_login.php?session=ZDVmMVYFVFQAUAUIVgVSA1VUVldXAFUDB1cAUFAMAlUGDVZSBgVQVQYNVgVSVwcBUg0EU1IFYjVkYg\%3D\%3D&amp;global_login_hash=0b5f4410cdef8351cbd41c21fe40c9132ad6f811&amp;session_login_hash=fa764acb61812020f0480ac6907ef66dd3278e84&amp;url=ODdjNF8XEEICGExVWw8BVUpYTURbTAlLWVQAW0INEB03Y2Qy&amp;cod=OGZkZlVlNmJk&amp;version=A',364,332,2,3.8456631498513816,,,,,,bad
empresariait.h19.ru/AcessoItau/,ru,empresariait.h19.ru,ru,AcessoItau/,31,11,0,3.5766176449086653,6858.0,2004,,2023,,bad
test.bikersclub.me/templates/vei.php,me,test.bikersclub.me,me,templates/vei.php,36,17,0,3.4613201402110083,,,,,,bad
www.istanbulle.com/log.edd50113cd56e83/secure-code0/pay.f1203.de2a963f.edd50113cd56e83/,com,www.istanbulle.com,com,log.edd50113cd56e83/secure-code0/pay.f1203.de2a963f.edd50113cd56e83/,87,68,0,3.6835423624332306,360.0,2022,2022,2024,BS,bad
elserviciodelvino.mx/tiendaserviciodelvino/paypal1/d69b402fc26c542a4e4c6ae8f65f22b5,mx,elserviciodelvino.mx,mx,tiendaserviciodelvino/paypal1/d69b402fc26c542a4e4c6ae8f65f22b5,83,62,0,3.546439344671015,5112.0,2009,2023,2026,MX,bad
elserviciodelvino.mx/tiendaserviciodelvino/paypal1/825616a9953082021017438a83993b21,mx,elserviciodelvino.mx,mx,tiendaserviciodelvino/paypal1/825616a9953082021017438a83993b21,83,62,0,3.546439344671015,5112.0,2009,2023,2026,MX,bad
www.battlenr.tk/cert/login.asp?ref=us.battle.net/account/management/index.xml&app=bam,tk,www.battlenr.tk,tk,cert/login.asp?ref=us.battle.net/account/management/index.xml&app=bam,85,69,0,3.1395722619867223,,,,,,bad
paypal.info.update.65rth46e5rg3w1erf65gwer4g5r4g65.rg6e5rger51g3w51e5gweg12e3wf1w.g1w5e6g1t321h5y1h.rth15y1h3r2t1h5561h.1h55132we1r5q1w5d1qw.q15frqf21er5g435g1er25g14ewg.g231g515212ewf4w5fqef.1rg45er2g1wh.colorshinecartuchos.com.br/wwewerwererwrweewrewrewrewrewrwerwere/sadsadsadsadsadasdsasadsasadsad/info/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e59306e413e5c7ab77c8db2b91b97eae319306e413e5c7ab77c8db2b91b97eae31,br,paypal.info.update.65rth46e5rg3w1erf65gwer4g5r4g65.rg6e5rger51g3w51e5gweg12e3wf1w.g1w5e6g1t321h5y1h.rth15y1h3r2t1h5561h.1h55132we1r5q1w5d1qw.q15frqf21er5g435g1er25g14ewg.g231g515212ewf4w5fqef.1rg45er2g1wh.colorshinecartuchos.com.br,br,wwewerwererwrweewrewrewrewrewrwerwere/sadsadsadsadsadasdsasadsasadsad/info/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e59306e413e5c7ab77c8db2b91b97eae319306e413e5c7ab77c8db2b91b97eae31,470,238,0,4.287693610109743,,,,,,bad
gonu.org/images/PayPal/login/,org,gonu.org,org,images/PayPal/login/,29,20,0,2.5,987.0,2020,2022,2023,US,bad
www.istanbulle.com/log.edd50113cd56e83/secure-code11/pay.f1203.de2a963f.edd50113cd56e83/,com,www.istanbulle.com,com,log.edd50113cd56e83/secure-code11/pay.f1203.de2a963f.edd50113cd56e83/,88,69,0,3.6835423624332306,360.0,2022,2022,2024,BS,bad
doggymanners.com.au/redir/,au,doggymanners.com.au,au,redir/,26,6,0,3.6163485660751635,,,,,,bad
paypal.info.update.65rth46e5rg3w1erf65gwer4g5r4g65.rg6e5rger51g3w51e5gweg12e3wf1w.g1w5e6g1t321h5y1h.rth15y1h3r2t1h5561h.1h55132we1r5q1w5d1qw.q15frqf21er5g435g1er25g14ewg.g231g515212ewf4w5fqef.1rg45er2g1wh.colorshinecartuchos.com.br/wwewerwererwrweewrewrewrewrewrwerwere/sadsadsadsadsadasdsasadsasadsad/info/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e59306e413e5c7ab77c8db2b91b97eae319306e413e5c7ab77c8db2b91b97eae31,br,paypal.info.update.65rth46e5rg3w1erf65gwer4g5r4g65.rg6e5rger51g3w51e5gweg12e3wf1w.g1w5e6g1t321h5y1h.rth15y1h3r2t1h5561h.1h55132we1r5q1w5d1qw.q15frqf21er5g435g1er25g14ewg.g231g515212ewf4w5fqef.1rg45er2g1wh.colorshinecartuchos.com.br,br,wwewerwererwrweewrewrewrewrewrwerwere/sadsadsadsadsadasdsasadsasadsad/info/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e59306e413e5c7ab77c8db2b91b97eae319306e413e5c7ab77c8db2b91b97eae31,474,242,0,4.287693610109743,,,,,,bad
www.jeej.nl/Limit6/us/index.php?cmd=_login-submitdispatch=pU657C8gqC47766U721k0UVfMgAo8VQBMOUjfkimrOpGyYVLF2CkeUOV5pJjF6n9z,nl,www.jeej.nl,nl,Limit6/us/index.php?cmd=_login-submitdispatch=pU657C8gqC47766U721k0UVfMgAo8VQBMOUjfkimrOpGyYVLF2CkeUOV5pJjF6n9z,123,111,0,2.481714572986073,1847.0,2018,2021,,,bad
www.jeej.nl/Limit6/us/index.php,nl,www.jeej.nl,nl,Limit6/us/index.php,31,19,0,2.481714572986073,1847.0,2018,2021,,,bad
www.cstelecom.com.mx/Paypal-Com/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e56b201ef9d5a1c26160a892ddfd2295fe6b201ef9d5a1c26160a892ddfd2295fe,mx,www.cstelecom.com.mx,mx,Paypal-Com/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e56b201ef9d5a1c26160a892ddfd2295fe6b201ef9d5a1c26160a892ddfd2295fe,195,174,0,3.170950594454668,,,,,,bad
1kFbvYtsXW.agenciaperinetti.cl/.red/,cl,1kFbvYtsXW.agenciaperinetti.cl,cl,.red/,36,5,0,4.164735178725504,,,,,,bad
www.institutostratford.com.mx/Paypal-Com/webscr.php,mx,www.institutostratford.com.mx,mx,Paypal-Com/webscr.php,51,21,0,3.6899015819921512,3655.0,2013,2023,2024,MX,bad
home.comcast.net/~darski/kijiji.html,net,home.comcast.net,net,~darski/kijiji.html,36,19,1,3.25,9430.0,1997,2022,2023,US,bad
www.stylegrounds.com/order/500000805/,com,www.stylegrounds.com,com,order/500000805/,37,16,0,3.7841837197791888,607.0,2021,2022,2024,US,bad
apartamentosolhao.com/www.paypal.com/,com,apartamentosolhao.com,com,www.paypal.com/,37,15,0,3.4399364703978073,59.0,2023,2023,2024,US,bad
www.zeep.com.br/paypal/paypal.html,br,www.zeep.com.br,br,paypal/paypal.html,34,18,0,3.1395722619867223,6996.0,2004,2023,2024,,bad
gaylordfarm.net/login-cgi/Paypal.it/webscreen-login.cgi-bin/Processing1.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436524da34b53489eb7f157aeb8f1fd41ff524da34b53489eb7f157aeb8f1fd41ff5,net,gaylordfarm.net,net,login-cgi/Paypal.it/webscreen-login.cgi-bin/Processing1.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436524da34b53489eb7f157aeb8f1fd41ff524da34b53489eb7f157aeb8f1fd41ff5,229,213,0,3.640223928941851,5179.0,2009,2023,2023,US,bad
www.battlenr.tk/cert/login.asp?ref=us.battle.net/account/management/index.xml&amp;amp;app=bam,tk,www.battlenr.tk,tk,cert/login.asp?ref=us.battle.net/account/management/index.xml&amp;amp;app=bam,93,77,0,3.1395722619867223,,,,,,bad
pieiow5.cu.cc/allegro.htm?product.php?product=OWJlMxhGRFtdQF8BVVMCAghTVx9BDUBtUAZHCVMZY2Q0Mg==&amp;amp;sg,cc,pieiow5.cu.cc,cc,allegro.htm?product.php?product=OWJlMxhGRFtdQF8BVVMCAghTVx9BDUBtUAZHCVMZY2Q0Mg==&amp;amp;sg,105,91,0,3.0269868333592873,,,,spon,,bad
pyuthansamachar.com/np/Paypal_Virefication/48d6bae5eb28fc1bab33c0aa9f2fabdf/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,com,pyuthansamachar.com,com,np/Paypal_Virefication/48d6bae5eb28fc1bab33c0aa9f2fabdf/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,175,155,0,3.511085408180427,1265.0,2020,2023,2024,NP,bad
pyuthansamachar.com/np/Paypal_Virefication/3ba55a54c983012009d9feb7cb015ab7/webscr.php,com,pyuthansamachar.com,com,np/Paypal_Virefication/3ba55a54c983012009d9feb7cb015ab7/webscr.php,86,66,0,3.511085408180427,1265.0,2020,2023,2024,NP,bad
comparethisvsthat.com/cbc/files/login.jsp.htm,com,comparethisvsthat.com,com,cbc/files/login.jsp.htm,45,23,0,3.594465636961452,,,,,,bad
'jeschnet.com/paypal.com.cgi.bin.webscr-cmd.login-submit-dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d927139.Update-VerificationUpdate.Update-\%20informations.paypal.Update.e13fd095c1bbbbcd1ce35caedbd6c40d/Update-/Verification/Update/Update-\%20informations/',com,'jeschnet.com,com,paypal.com.cgi.bin.webscr-cmd.login-submit-dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d927139.Update-VerificationUpdate.Update-\%20informations.paypal.Update.e13fd095c1bbbbcd1ce35caedbd6c40d/Update-/Verification/Update/Update-\%20informations/',271,257,2,3.3927474104487847,,,,,,bad
www.stylegrounds.com/order/,com,www.stylegrounds.com,com,order/,27,6,0,3.7841837197791888,607.0,2021,2022,2024,US,bad
www.stylegrounds.com/order/500000804/,com,www.stylegrounds.com,com,order/500000804/,37,16,0,3.7841837197791888,607.0,2021,2022,2024,US,bad
www.stylegrounds.com/order/500000803/,com,www.stylegrounds.com,com,order/500000803/,37,16,0,3.7841837197791888,607.0,2021,2022,2024,US,bad
probiznetwork.biz/wp-includes/js/crop/sinc3.1/.portal/?123920/285754.php,biz,probiznetwork.biz,biz,wp-includes/js/crop/sinc3.1/.portal/?123920/285754.php,72,54,0,3.4992275471326932,,,,,,bad
www.stylegrounds.com/order/500000799/,com,www.stylegrounds.com,com,order/500000799/,37,16,0,3.7841837197791888,607.0,2021,2022,2024,US,bad
www.stylegrounds.com/order/500000796/,com,www.stylegrounds.com,com,order/500000796/,37,16,0,3.7841837197791888,607.0,2021,2022,2024,US,bad
home.comcast.net/~675mp/ISAPIdllCustomerSupaaport&amp;ambaybuyerprotec4tionpolicie564509sindexha.html,net,home.comcast.net,net,~675mp/ISAPIdllCustomerSupaaport&amp;ambaybuyerprotec4tionpolicie564509sindexha.html,101,84,1,3.25,9430.0,1997,2022,2023,US,bad
3utlgmjgtr.agenciaperinetti.cl/.red/,cl,3utlgmjgtr.agenciaperinetti.cl,cl,.red/,36,5,0,3.7647351787255046,,,,,,bad
home.comcast.net/~4gator/ISAPIdllCustomerSupport&ambaybuyerprotectionpoliciesindexaskd.html,net,home.comcast.net,net,~4gator/ISAPIdllCustomerSupport&ambaybuyerprotectionpoliciesindexaskd.html,91,74,1,3.25,9430.0,1997,2022,2023,US,bad
home.comcast.net/~Ryan.Leahy/,net,home.comcast.net,net,~Ryan.Leahy/,29,12,1,3.25,9430.0,1997,2022,2023,US,bad
bluejinx.com/wp/banking_better_fnb/index.php,com,bluejinx.com,com,wp/banking_better_fnb/index.php,44,31,0,3.584962500721156,7169.0,2003,2022,2023,US,bad
home.comcast.net/~bbwoodshed/,net,home.comcast.net,net,~bbwoodshed/,29,12,1,3.25,9430.0,1997,2022,2023,US,bad
www.stylegrounds.com/order/500000801/,com,www.stylegrounds.com,com,order/500000801/,37,16,0,3.7841837197791888,607.0,2021,2022,2024,US,bad
www.stylegrounds.com/order/500000800/,com,www.stylegrounds.com,com,order/500000800/,37,16,0,3.7841837197791888,607.0,2021,2022,2024,US,bad
home.comcast.net/~k.c.stevenson/redirect.html,net,home.comcast.net,net,~k.c.stevenson/redirect.html,45,28,1,3.25,9430.0,1997,2022,2023,US,bad
home.comcast.net/~slretherf/,net,home.comcast.net,net,~slretherf/,28,11,1,3.25,9430.0,1997,2022,2023,US,bad
home.comcast.net/~julcrn/redirect.html,net,home.comcast.net,net,~julcrn/redirect.html,38,21,1,3.25,9430.0,1997,2022,2023,US,bad
home.comcast.net/~Jodorhud/ISAPIdllitem94368SuppoISehayrt&ambaybuyerprotectionpoliciesindex.html,net,home.comcast.net,net,~Jodorhud/ISAPIdllitem94368SuppoISehayrt&ambaybuyerprotectionpoliciesindex.html,96,79,1,3.25,9430.0,1997,2022,2023,US,bad
cadastrodepromocoes.tk/,tk,cadastrodepromocoes.tk,tk,,23,0,0,3.459431618637297,,,,,,bad
bit.ly/M77GIA?ferias=93840923804983,ly,bit.ly,ly,M77GIA?ferias=93840923804983,35,28,0,2.584962500721156,5543.0,2008,2022,2032,US,bad
'www.battlenr.tk/cert/login.asp?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;amp;app=bam',tk,'www.battlenr.tk,tk,cert/login.asp?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;amp;app=bam',121,104,6,3.2806390622295662,,2008,2022,2032,US,bad
'keuipoia.cu.cc/allegro.htm?product.php?product=OWJlMxhGRFtdQF8BVVMCAghTVx9BDUBtUAZHCVMZY2Q0Mg\%3D\%3D&amp;sg',cc,'keuipoia.cu.cc,cc,allegro.htm?product.php?product=OWJlMxhGRFtdQF8BVVMCAghTVx9BDUBtUAZHCVMZY2Q0Mg\%3D\%3D&amp;sg',110,94,2,3.1898980954642875,,2008,2022,2032,US,bad
habbomagotsgratuits.zeblog.com/,com,habbomagotsgratuits.zeblog.com,com,,31,0,0,3.8062389286533893,7021.0,2004,2022,2025,FR,bad
mail.cltdental.com/images/Fidelidade/index2.asp,com,mail.cltdental.com,com,images/Fidelidade/index2.asp,47,28,0,3.350209029099897,4285.0,2011,2022,2024,US,bad
'www.olka.info/Nets/Sikker\%20nettbetaling.htm',info,'www.olka.info,info,Nets/Sikker\%20nettbetaling.htm',47,32,1,3.182005814760214,,2011,2022,2024,US,bad
