URL,subdomain,domain,tld,path_rest,url_length,path_rest_length,num_spcs_chars,domain_entropy,domain_age,created_year,updated_year,expires_year,country_code,Label
scur.paypal.info.update.65rth46e5rg3w1erf65gwer4g5r4g65.rg6e5rger51g3w51e5gweg12e3wf1w.g1w5e6g1t321h5y1h.rth15y1h3r2t1h5561h.1h55132we1r5q1w5d1qw.q15frqf21er5g435g1er25g14ewg.g231g515212ewf4w5fqef.1rg45er2g1w.eurofibre-engineering.com/wwewewewewewewewewewewewewe/weewweweewwewewewewewewewewewewewe/info/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5f58eee485ff1e6726bf951ad6c0218bbf58eee485ff1e6726bf951ad6c0218bb,com,scur.paypal.info.update.65rth46e5rg3w1erf65gwer4g5r4g65.rg6e5rger51g3w51e5gweg12e3wf1w.g1w5e6g1t321h5y1h.rth15y1h3r2t1h5561h.1h55132we1r5q1w5d1qw.q15frqf21er5g435g1er25g14ewg.g231g515212ewf4w5fqef.1rg45er2g1w.eurofibre-engineering.com,com,wwewewewewewewewewewewewewe/weewweweewwewewewewewewewewewewewe/info/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5f58eee485ff1e6726bf951ad6c0218bbf58eee485ff1e6726bf951ad6c0218bb,470,235,0,4.259971141843248,,,,,,bad
www.halimshop.com/include/custom/verified/us/Full/info/a7a/paypal/@/sp3ki5/Adeek.com/password.htm,com,www.halimshop.com,com,include/custom/verified/us/Full/info/a7a/paypal/@/sp3ki5/Adeek.com/password.htm,97,79,0,3.3371753411230776,,,,,,bad
agendasanjuan.com/webmaster/webmaster/online/PayPal.com-cgi-/,com,agendasanjuan.com,com,webmaster/webmaster/online/PayPal.com-cgi-/,61,43,0,3.337175341123077,1807.0,2018,2022,2023,US,bad
'nicolecustodio.com.br/paypal\%20us/webscr.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8',br,'nicolecustodio.com.br,br,paypal\%20us/webscr.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8',142,119,1,3.697845823084411,,2018,2022,2023,US,bad
up.heliohost.org/54T4N45/up,org,up.heliohost.org,org,54T4N45/up,27,10,0,3.452819531114783,6714.0,2005,2023,2024,IS,bad
up.heliohost.org/54T4N45/up/,org,up.heliohost.org,org,54T4N45/up/,28,11,0,3.452819531114783,6714.0,2005,2023,2024,IS,bad
www.foto-yama.kiev.ua/wp-content/uploads/2012/07/index.htm,ua,www.foto-yama.kiev.ua,ua,wp-content/uploads/2012/07/index.htm,58,36,0,3.6178096843744547,861.0,2021,2023,2023,,bad
reutregev.com/bin/updates/webscr.html?cmd=_login-run,com,reutregev.com,com,bin/updates/webscr.html?cmd=_login-run,52,38,0,3.180832987205441,7256.0,2003,2022,2023,US,bad
numberoneclubbombastic.com/wp-includes/pomo/information.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e5c8c552a98a6876052ae4128977ce9205c8c552a98a6876052ae4128977ce920,com,numberoneclubbombastic.com,com,wp-includes/pomo/information.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e5c8c552a98a6876052ae4128977ce9205c8c552a98a6876052ae4128977ce920,212,185,0,3.6133373140453067,,,,,,bad
randexpr.com/css/123659854/125689545/security/,com,randexpr.com,com,css/123659854/125689545/security/,46,33,0,3.418295834054489,8065.0,2001,2023,2024,US,bad
